city,time,temperature,perceivedTemperatire,probabilityOfPrecipitation,pressure,humidity,windSpeed,windDirection
Kyiv,2015-02-11T17:00:00.000Z,-6,-9,1,771,67,1.6,E
Kyiv,2015-02-11T20:00:00.000Z,-10,-13,2,772,76,1.7,SE
Kyiv,2015-02-11T23:00:00.000Z,-12,-16,2,773,81,1.8,S
Kyiv,2015-02-12T02:00:00.000Z,-11,-14,3,773,72,1.8,S
Kyiv,2015-02-12T05:00:00.000Z,-10,-12,5,773,80,1.4,SW
Kyiv,2015-02-12T08:00:00.000Z,-9,-11,7,773,83,1.3,SW
Kyiv,2015-02-12T11:00:00.000Z,-3,-4,10,773,79,1.1,SW
Kyiv,2015-02-12T14:00:00.000Z,0,-1,5,772,80,1.2,SW
Kyiv,2015-02-12T17:00:00.000Z,0,-1,3,772,86,1.3,SW
Kyiv,2015-02-12T20:00:00.000Z,-1,-3,3,772,93,1.7,SW
Kyiv,2015-02-12T23:00:00.000Z,-2,-5,5,772,93,2.3,SW
Kyiv,2015-02-13T02:00:00.000Z,-3,-6,14,772,98,2.3,W
Kyiv,2015-02-13T05:00:00.000Z,-3,-6,13,771,98,2.3,W
Kyiv,2015-02-13T08:00:00.000Z,-2,-5,13,772,98,1.9,W
Kyiv,2015-02-13T11:00:00.000Z,1,-1,11,772,89,1.5,W
Kyiv,2015-02-13T14:00:00.000Z,1,0,10,771,85,1.5,W
Kyiv,2015-02-13T17:00:00.000Z,1,-1,9,771,87,1.3,SW
Kyiv,2015-02-13T20:00:00.000Z,-1,-3,8,771,93,1.9,S
Kyiv,2015-02-13T23:00:00.000Z,-2,-5,8,771,94,2.1,S
Kyiv,2015-02-14T02:00:00.000Z,-2,-4,18,771,92,1.9,S
Kyiv,2015-02-14T05:00:00.000Z,-3,-5,19,770,96,2,SE
Kyiv,2015-02-14T08:00:00.000Z,-2,-5,18,770,98,2,SE
Kyiv,2015-02-14T11:00:00.000Z,0,-3,13,770,84,2.2,S
Kyiv,2015-02-14T14:00:00.000Z,0,-2,8,769,72,2,S
Kyiv,2015-02-14T17:00:00.000Z,-1,-3,7,769,83,2,SE
Kyiv,2015-02-14T20:00:00.000Z,-2,-5,7,769,84,2.8,SE
Kyiv,2015-02-14T23:00:00.000Z,-3,-7,7,769,90,2.8,S
Kyiv,2015-02-15T02:00:00.000Z,-4,-8,9,770,84,2.6,S
Kyiv,2015-02-15T05:00:00.000Z,-5,-8,8,769,87,2.1,S
Kyiv,2015-02-15T08:00:00.000Z,-5,-8,7,770,89,1.8,S
Kyiv,2015-02-15T11:00:00.000Z,-2,-2,9,769,76,0.9,SW
Kyiv,2015-02-15T14:00:00.000Z,-1,-2,8,769,72,1.7,SE
Kyiv,2015-02-15T17:00:00.000Z,-1,-4,9,770,80,2.2,N
Kyiv,2015-02-15T20:00:00.000Z,-3,-7,18,770,83,2.7,N
Kyiv,2015-02-15T23:00:00.000Z,-3,-8,23,772,75,3.9,N
Kyiv,2015-02-16T02:00:00.000Z,-5,-11,20,773,65,4.5,NE
Kyiv,2015-02-16T05:00:00.000Z,-9,-16,6,775,67,4.3,NE
Kyiv,2015-02-16T08:00:00.000Z,-10,-17,0,776,65,4.7,NE
Kyiv,2015-02-16T11:00:00.000Z,-7,-15,1,778,59,6.2,NE
Kyiv,2015-02-16T14:00:00.000Z,-6,-14,3,779,55,6.2,NE
Kyiv,2015-02-16T17:00:00.000Z,-9,-15,3,779,58,4,NE
Kyiv,2015-02-16T20:00:00.000Z,-12,-20,3,781,57,4.7,NE
Kyiv,2015-02-16T23:00:00.000Z,-13,-21,2,782,57,4.5,NE
Kyiv,2015-02-17T02:00:00.000Z,-12,-19,2,782,55,4.4,NE
Kyiv,2015-02-17T05:00:00.000Z,-12,-19,2,782,56,4.3,N
Kyiv,2015-02-17T08:00:00.000Z,-12,-19,2,782,55,4.4,N
Kyiv,2015-02-17T11:00:00.000Z,-6,-11,2,782,43,3.8,N
Kyiv,2015-02-17T14:00:00.000Z,-3,-9,2,782,39,4.3,N
Kyiv,2015-02-17T17:00:00.000Z,-8,-15,2,781,51,4.6,N
Kyiv,2015-02-17T20:00:00.000Z,-11,-18,2,782,53,4.6,NE
Kyiv,2015-02-17T23:00:00.000Z,-12,-19,2,782,53,4.1,NE
Kyiv,2015-02-18T02:00:00.000Z,-9,-15,2,782,44,3.7,NE
Kyiv,2015-02-18T05:00:00.000Z,-10,-14,2,781,48,2.4,NE
Kyiv,2015-02-18T08:00:00.000Z,-11,-13,2,780,54,1.2,S
Kyiv,2015-02-18T11:00:00.000Z,-7,-7,2,780,51,1,SW
Kyiv,2015-02-18T14:00:00.000Z,-2,-5,2,778,41,2.1,SW
Kyiv,2015-02-18T17:00:00.000Z,-4,-8,2,776,42,3.6,W
Kyiv,2015-02-18T20:00:00.000Z,-8,-15,2,774,57,5,W
Kyiv,2015-02-18T23:00:00.000Z,-6,-12,2,773,55,4.4,W
Kyiv,2015-02-19T02:00:00.000Z,-1,-5,14,771,70,3.5,W
Kyiv,2015-02-19T05:00:00.000Z,-1,-5,45,770,86,3.5,W
Kyiv,2015-02-19T08:00:00.000Z,-1,-5,76,768,96,3.7,W
Kyiv,2015-02-19T11:00:00.000Z,0,-4,99,767,92,3.8,W
Kyiv,2015-02-19T14:00:00.000Z,0,-3,80,767,92,3.1,NW
Kyiv,2015-02-19T17:00:00.000Z,0,-3,44,767,96,2.2,W
Kyiv,2015-02-19T20:00:00.000Z,-1,-3,11,767,97,2,NW
Kyiv,2015-02-19T23:00:00.000Z,-1,-3,21,767,101,1.7,NW
Kyiv,2015-02-20T02:00:00.000Z,0,-1,17,767,97,1.2,S
Kyiv,2015-02-20T05:00:00.000Z,0,-2,21,767,96,1.7,SW
Kyiv,2015-02-20T08:00:00.000Z,0,-2,29,767,98,2.1,SW
Kyiv,2015-02-20T11:00:00.000Z,1,-2,32,767,99,2.7,SW
Kyiv,2015-02-20T14:00:00.000Z,1,-2,14,766,97,2.9,SW
Kyiv,2015-02-20T17:00:00.000Z,1,-2,7,766,95,2.8,SW
Kyiv,2015-02-20T20:00:00.000Z,2,-1,6,766,89,2.8,SW
Kyiv,2015-02-20T23:00:00.000Z,2,-1,3,765,89,3,SW
Kyiv,2015-02-21T02:00:00.000Z,1,-2,3,764,92,3.4,SW
Kyiv,2015-02-21T05:00:00.000Z,1,-2,3,764,95,3.1,SW
Kyiv,2015-02-21T08:00:00.000Z,1,-2,4,764,95,3.2,S
Kyiv,2015-02-21T11:00:00.000Z,4,0,3,763,83,3.9,S
Kyiv,2015-02-21T14:00:00.000Z,5,1,2,762,76,4.1,S
Kyiv,2015-02-21T17:00:00.000Z,4,0,2,762,71,4.3,S
Kyiv,2015-02-21T20:00:00.000Z,3,-1,2,762,66,5,S
Kyiv,2015-02-21T23:00:00.000Z,2,-3,2,762,70,5.1,S
Kyiv,2015-02-22T02:00:00.000Z,1,-4,2,762,82,5.2,S
Kyiv,2015-02-22T05:00:00.000Z,1,-4,2,762,85,5,S
Kyiv,2015-02-22T08:00:00.000Z,2,-3,2,762,85,4.9,S
Kyiv,2015-02-22T11:00:00.000Z,3,-2,2,763,82,5.4,S
Kyiv,2015-02-22T14:00:00.000Z,4,0,2,762,75,5.5,S
Kyiv,2015-02-22T17:00:00.000Z,4,1,2,762,69,4.1,S
Kyiv,2015-02-22T20:00:00.000Z,3,-1,2,763,72,4.3,S
Kyiv,2015-02-22T23:00:00.000Z,3,-1,1,763,69,4.8,S
Kyiv,2015-02-23T02:00:00.000Z,2,-1,6,763,85,4,S
Kyiv,2015-02-23T05:00:00.000Z,3,-1,3,763,84,4,S
Kyiv,2015-02-23T08:00:00.000Z,2,-2,5,762,83,4.4,S
Kyiv,2015-02-23T11:00:00.000Z,4,-0,4,761,77,5.1,S
Kyiv,2015-02-23T14:00:00.000Z,6,2,3,761,68,5,S
Kyiv,2015-02-23T17:00:00.000Z,5,2,5,761,71,4.3,SE
Kyiv,2015-02-23T20:00:00.000Z,5,2,9,761,77,4.9,SE
Kyiv,2015-02-23T23:00:00.000Z,5,1,36,761,81,4.8,S
Kyiv,2015-02-25T02:00:00.000Z,2,-1,22,761,88,2.3,E
Kyiv,2015-02-25T05:00:00.000Z,1,-1,29,761,87,2.3,E
Kyiv,2015-02-25T08:00:00.000Z,1,-2,32,761,88,3,SE
Kyiv,2015-02-25T11:00:00.000Z,2,-0,16,761,83,2.8,SE
Kyiv,2015-02-25T14:00:00.000Z,4,2,4,761,78,2.1,E
Kyiv,2015-02-25T17:00:00.000Z,3,2,0,762,81,1.8,E
Kyiv,2015-02-25T20:00:00.000Z,2,-1,0,763,81,2.2,E
Kyiv,2015-02-25T23:00:00.000Z,1,-1,1,764,79,2.1,SE
Kyiv,2015-02-26T02:00:00.000Z,0,-2,1,764,83,1.8,E
Kyiv,2015-02-26T05:00:00.000Z,0,-3,4,765,87,1.8,E
Kyiv,2015-02-26T08:00:00.000Z,0,-2,4,766,88,1.9,E
Kyiv,2015-02-26T11:00:00.000Z,4,2,0,766,75,2.1,E
Kyiv,2015-02-26T14:00:00.000Z,5,3,31,765,72,2.5,E
Kyiv,2015-02-26T17:00:00.000Z,3,1,84,765,88,2.2,SE
Kyiv,2015-02-26T20:00:00.000Z,2,-1,98,765,97,2.3,SE
Kyiv,2015-02-26T23:00:00.000Z,1,-1,99,764,100,2,SE
Kyiv,2015-02-27T02:00:00.000Z,2,0,79,764,96,2.1,SE
Kyiv,2015-02-27T05:00:00.000Z,2,0,77,764,98,2.1,SE
Kyiv,2015-02-27T08:00:00.000Z,3,1,84,764,97,2.4,S
Kyiv,2015-02-27T11:00:00.000Z,4,2,70,764,88,3.1,S
Kyiv,2015-02-27T14:00:00.000Z,5,2,68,763,88,3.3,SW
Kyiv,2015-02-27T17:00:00.000Z,5,4,39,763,88,1.5,SW
Kyiv,2015-02-27T20:00:00.000Z,4,3,19,764,98,1.3,SW
Kyiv,2015-02-27T23:00:00.000Z,2,1,8,764,98,1.4,SE
Kyiv,2015-02-28T02:00:00.000Z,1,-0,8,764,95,1.5,S
Kyiv,2015-02-28T05:00:00.000Z,1,-0,11,764,96,1.3,SE
Kyiv,2015-02-28T08:00:00.000Z,1,-0,8,764,97,1.4,SE
Kyiv,2015-02-28T11:00:00.000Z,6,5,6,764,79,1.2,SE
Kyiv,2015-02-28T14:00:00.000Z,6,5,10,764,73,1.7,E
Kyiv,2015-02-28T17:00:00.000Z,6,4,12,764,79,1.8,NE
Kyiv,2015-02-28T20:00:00.000Z,4,2,8,764,88,1.8,NE
Kyiv,2015-02-28T23:00:00.000Z,2,1,8,765,93,1.6,SE
Kyiv,2015-03-01T02:00:00.000Z,2,1,15,765,91,1.3,SE
Kyiv,2015-03-01T05:00:00.000Z,1,0,12,765,94,1.1,S
Kyiv,2015-03-01T08:00:00.000Z,2,1,12,765,95,1.3,S
Kyiv,2015-03-01T11:00:00.000Z,5,4,17,765,79,1.6,S
Kyiv,2015-03-01T14:00:00.000Z,6,5,17,764,68,1.8,S
Kyiv,2015-03-01T17:00:00.000Z,6,4,8,763,75,1.6,SE
Kyiv,2015-03-01T20:00:00.000Z,3,1,3,763,81,2.7,SE
Kyiv,2015-03-01T23:00:00.000Z,3,-1,4,763,82,3.4,S
Kyiv,2015-03-02T02:00:00.000Z,2,-2,6,762,82,3.4,S
Kyiv,2015-03-02T05:00:00.000Z,2,-2,17,761,84,3.8,S
Kyiv,2015-03-02T08:00:00.000Z,2,-2,33,761,85,4.5,SE
Kyiv,2015-03-02T11:00:00.000Z,3,-1,55,759,85,5.7,S
Kyiv,2015-03-02T14:00:00.000Z,5,0,50,758,83,6.1,S
Kyiv,2015-03-02T17:00:00.000Z,5,2,45,758,80,5,S
Kyiv,2015-03-02T20:00:00.000Z,5,1,18,758,88,4.8,S
Kyiv,2015-03-02T23:00:00.000Z,4,1,18,758,93,4.9,S
Kyiv,2015-03-03T02:00:00.000Z,4,0,20,757,95,4.6,S
Kyiv,2015-03-03T05:00:00.000Z,4,1,52,756,94,4.1,S
Kyiv,2015-03-03T08:00:00.000Z,4,1,84,756,96,3.9,S
Kyiv,2015-03-03T11:00:00.000Z,2,-1,99,756,101,3.8,SW
Kyiv,2015-03-03T14:00:00.000Z,1,-3,99,757,104,3.8,W
Kyiv,2015-03-03T17:00:00.000Z,1,-3,99,758,101,4,NW
Kyiv,2015-03-03T20:00:00.000Z,2,-2,70,759,89,3,NW
Kyiv,2015-03-03T23:00:00.000Z,2,-2,41,760,86,3.7,NW
Kyiv,2015-03-04T02:00:00.000Z,1,-3,2,762,84,4,NW
Kyiv,2015-03-04T05:00:00.000Z,-1,-5,7,764,90,3.8,NW
Kyiv,2015-03-04T08:00:00.000Z,0,-5,6,764,90,4.3,NW
Kyiv,2015-03-04T11:00:00.000Z,3,-1,3,765,68,4.9,NW
Kyiv,2015-03-04T14:00:00.000Z,6,4,1,764,51,4,NW
Kyiv,2015-03-04T17:00:00.000Z,6,5,5,765,57,1.5,W
Kyiv,2015-03-04T20:00:00.000Z,1,-2,3,765,71,2.7,SW
Kyiv,2015-03-04T23:00:00.000Z,1,-3,7,765,74,3.3,SW
Kyiv,2015-03-05T02:00:00.000Z,2,-1,22,765,83,3.5,W
Kyiv,2015-03-05T05:00:00.000Z,1,-3,28,766,88,4.1,W
Kyiv,2015-03-05T08:00:00.000Z,1,-4,25,767,87,4.6,W
Kyiv,2015-03-05T11:00:00.000Z,3,-2,25,767,61,5.7,W
Kyiv,2015-03-05T14:00:00.000Z,4,0,20,768,53,5.8,W
Kyiv,2015-03-05T17:00:00.000Z,3,0,7,769,57,3.4,NW
Kyiv,2015-03-05T20:00:00.000Z,-1,-5,1,770,72,2.8,NW
Kyiv,2015-03-05T23:00:00.000Z,-2,-6,0,771,73,2.6,W
Kyiv,2015-03-06T02:00:00.000Z,-2,-5,2,771,75,2.5,W
Kyiv,2015-03-06T05:00:00.000Z,-3,-6,1,772,80,2.3,W
Kyiv,2015-03-06T08:00:00.000Z,-1,-4,1,773,79,2,W
Kyiv,2015-03-06T11:00:00.000Z,3,1,1,772,61,2.3,W
Kyiv,2015-03-06T14:00:00.000Z,4,2,9,772,51,3.3,N
Kyiv,2015-03-06T17:00:00.000Z,3,1,8,772,56,2.1,S
Kyiv,2015-03-06T20:00:00.000Z,0,-3,3,773,77,2.3,S
Kyiv,2015-03-06T23:00:00.000Z,0,-3,0,773,80,2.3,NW
Kyiv,2015-03-07T02:00:00.000Z,-1,-4,1,774,81,2.5,NW
Kyiv,2015-03-07T05:00:00.000Z,-1,-4,3,774,85,2.3,W
Kyiv,2015-03-07T08:00:00.000Z,0,-3,4,775,82,2.6,NW
Kyiv,2015-03-07T11:00:00.000Z,2,-1,6,776,69,3.2,S
Kyiv,2015-03-07T14:00:00.000Z,5,2,10,776,54,3.1,SW
Kyiv,2015-03-07T17:00:00.000Z,4,3,3,776,61,1.2,SW
Kyiv,2015-03-07T20:00:00.000Z,2,-0,2,776,69,1.9,SW
Kyiv,2015-03-07T23:00:00.000Z,-1,-4,2,776,79,2.5,W
Kyiv,2015-03-08T02:00:00.000Z,0,-3,2,776,77,2.3,SW
Kyiv,2015-03-08T05:00:00.000Z,0,-3,2,776,77,2.3,SW
Kyiv,2015-03-08T08:00:00.000Z,1,-2,2,776,74,2.8,SW
Kyiv,2015-03-08T11:00:00.000Z,6,4,2,776,61,2.9,W
Kyiv,2015-03-08T14:00:00.000Z,8,6,2,775,56,3.2,NW
Kyiv,2015-03-08T17:00:00.000Z,7,6,3,774,63,1.8,W
Kyiv,2015-03-08T20:00:00.000Z,4,2,2,773,71,2.7,SW
Kyiv,2015-03-08T23:00:00.000Z,4,2,2,774,66,3,SW
Kyiv,2015-03-09T02:00:00.000Z,3,1,2,774,59,2.9,SW
Kyiv,2015-03-09T05:00:00.000Z,1,-2,2,773,67,2.8,SW
Kyiv,2015-03-09T08:00:00.000Z,2,-1,2,773,69,3.3,SW
Kyiv,2015-03-09T11:00:00.000Z,6,4,2,773,54,3.2,SW
Kyiv,2015-03-09T14:00:00.000Z,10,10,2,772,37,3.3,SW
Kyiv,2015-03-09T17:00:00.000Z,9,9,2,772,50,1.9,SW
Kyiv,2015-03-09T20:00:00.000Z,4,2,2,772,64,2.7,SW
Kyiv,2015-03-09T23:00:00.000Z,3,0,2,773,70,2.5,SW
Kyiv,2015-03-10T02:00:00.000Z,6,4,2,772,57,1.9,SW
Kyiv,2015-03-10T05:00:00.000Z,5,3,2,772,65,1.6,SW
Kyiv,2015-03-10T08:00:00.000Z,5,4,2,772,69,1.4,SW
Kyiv,2015-03-10T11:00:00.000Z,11,11,2,772,49,1.2,S
Kyiv,2015-03-10T14:00:00.000Z,13,13,2,770,38,1.9,S
Kyiv,2015-03-10T17:00:00.000Z,11,11,2,770,56,1.6,S
Kyiv,2015-03-10T20:00:00.000Z,6,4,2,769,72,2.9,S
Kyiv,2015-03-10T23:00:00.000Z,4,2,2,769,79,2.6,S
Kyiv,2015-03-11T02:00:00.000Z,3,0,2,768,66,2.6,SW
Kyiv,2015-03-11T05:00:00.000Z,1,-2,2,767,77,2.1,S
Kyiv,2015-03-11T08:00:00.000Z,2,0,4,767,80,1.8,SE
Kyiv,2015-03-11T11:00:00.000Z,10,10,5,766,51,1.8,SE
Kyiv,2015-03-11T14:00:00.000Z,13,13,7,764,38,2.3,E
Kyiv,2015-03-11T17:00:00.000Z,11,11,2,764,48,1.9,NE
Kyiv,2015-03-11T20:00:00.000Z,8,6,3,763,64,2.6,NE
Kyiv,2015-03-11T23:00:00.000Z,7,5,21,763,75,2.8,NE
Kyiv,2015-03-12T02:00:00.000Z,6,3,34,761,74,3.6,N
Kyiv,2015-03-12T05:00:00.000Z,4,2,31,761,84,3.6,NE
Kyiv,2015-03-12T08:00:00.000Z,4,1,22,761,91,3.6,NE
Kyiv,2015-03-12T11:00:00.000Z,8,6,7,761,73,3.5,E
Kyiv,2015-03-12T14:00:00.000Z,10,9,0,761,63,3.8,E
Kyiv,2015-03-12T17:00:00.000Z,9,7,8,761,70,3.1,NE
Kyiv,2015-03-12T20:00:00.000Z,7,4,36,762,78,4.6,NE
Kyiv,2015-03-12T23:00:00.000Z,5,2,79,763,92,4.5,NE
Kyiv,2015-03-13T02:00:00.000Z,5,1,80,762,89,5.1,NE
Kyiv,2015-03-13T05:00:00.000Z,5,0,70,762,90,5.7,NE
Kyiv,2015-03-13T08:00:00.000Z,4,-0,69,763,86,5.8,NE
Kyiv,2015-03-13T11:00:00.000Z,5,0,83,764,74,6.4,E
Kyiv,2015-03-13T14:00:00.000Z,4,-1,98,764,81,5.8,E
Kyiv,2015-03-13T17:00:00.000Z,3,-1,97,765,82,5.3,NE
Kyiv,2015-03-13T20:00:00.000Z,4,1,95,766,85,4.9,NE
Kyiv,2015-03-13T23:00:00.000Z,4,1,98,766,91,5,E
Kyiv,2015-03-14T02:00:00.000Z,3,-1,97,767,94,5.8,E
Kyiv,2015-03-14T05:00:00.000Z,3,-1,99,767,96,5.8,E
Kyiv,2015-03-14T08:00:00.000Z,4,-1,94,769,95,6,E
Kyiv,2015-03-14T11:00:00.000Z,6,2,82,770,85,6.6,E
Kyiv,2015-03-14T14:00:00.000Z,8,4,68,771,74,6.1,E
Kyiv,2015-03-14T17:00:00.000Z,8,5,53,773,72,4.5,E
Kyiv,2015-03-14T20:00:00.000Z,6,4,27,774,78,4.2,E
Kyiv,2015-03-14T23:00:00.000Z,6,3,21,776,83,3.6,E
Kyiv,2015-03-15T02:00:00.000Z,3,1,7,777,92,2.9,E
Kyiv,2015-03-15T05:00:00.000Z,2,-0,7,778,91,3.1,NE
Kyiv,2015-03-15T08:00:00.000Z,2,-1,5,779,85,3.7,NE
Kyiv,2015-03-15T11:00:00.000Z,5,2,2,779,69,3.8,NE
Kyiv,2015-03-15T14:00:00.000Z,8,6,3,779,53,4.5,NE
Kyiv,2015-03-15T17:00:00.000Z,8,6,2,779,45,4,NE
Kyiv,2015-03-15T20:00:00.000Z,5,3,2,779,56,3.1,NE
Kyiv,2015-03-15T23:00:00.000Z,3,-0,2,780,63,3.1,NE
Kyiv,2015-03-16T02:00:00.000Z,1,-3,2,781,75,2.7,NE
Kyiv,2015-03-16T05:00:00.000Z,-1,-4,2,782,67,2.8,NE
Kyiv,2015-03-16T08:00:00.000Z,1,-3,2,783,59,3.1,NE
Kyiv,2015-03-16T11:00:00.000Z,7,5,2,783,37,3.3,NE
Kyiv,2015-03-16T14:00:00.000Z,11,10,2,782,31,4.1,NE
Kyiv,2015-03-16T17:00:00.000Z,9,7,2,782,35,3.7,NE
Kyiv,2015-03-16T20:00:00.000Z,6,3,2,782,45,3.9,NE
Kyiv,2015-03-16T23:00:00.000Z,4,0,2,783,55,3.7,NE
Kyiv,2015-03-17T02:00:00.000Z,1,-2,2,784,59,2.8,NE
Kyiv,2015-03-17T05:00:00.000Z,-1,-4,2,783,62,2.6,NE
Kyiv,2015-03-17T08:00:00.000Z,0,-4,3,783,60,3.8,NE
Kyiv,2015-03-17T11:00:00.000Z,5,2,4,782,38,5,NE
Kyiv,2015-03-17T14:00:00.000Z,8,4,2,780,28,5.9,NE
Kyiv,2015-03-17T17:00:00.000Z,7,3,4,779,30,4.8,E
Kyiv,2015-03-17T20:00:00.000Z,3,0,6,779,47,2.5,E
Kyiv,2015-03-17T23:00:00.000Z,1,-2,4,779,61,2.7,NE
Kyiv,2015-03-18T02:00:00.000Z,0,-3,1,778,63,2.8,NE
Kyiv,2015-03-18T05:00:00.000Z,0,-4,2,777,71,3.2,NE
Kyiv,2015-03-18T08:00:00.000Z,0,-4,2,777,71,4.3,NE
Kyiv,2015-03-18T11:00:00.000Z,5,1,1,776,53,5.3,E
Kyiv,2015-03-18T14:00:00.000Z,6,2,9,774,52,5.9,E
Kyiv,2015-03-18T17:00:00.000Z,5,2,27,773,57,4.2,E
Kyiv,2015-03-18T20:00:00.000Z,4,2,13,773,59,3.4,E
Kyiv,2015-03-18T23:00:00.000Z,3,-0,4,773,66,3.1,E
Kyiv,2015-03-19T02:00:00.000Z,0,-3,2,773,84,2.7,E
Kyiv,2015-03-19T05:00:00.000Z,-1,-4,4,773,89,2.7,NE
Kyiv,2015-03-19T08:00:00.000Z,1,-3,15,773,82,3.5,E
Kyiv,2015-03-19T11:00:00.000Z,5,2,14,772,61,3.8,E
Kyiv,2015-03-19T14:00:00.000Z,7,5,8,771,50,3.8,E
Kyiv,2015-03-19T17:00:00.000Z,7,5,6,770,50,2.7,NE
Kyiv,2015-03-19T20:00:00.000Z,3,1,4,770,67,2,NE
Kyiv,2015-03-19T23:00:00.000Z,1,-1,4,770,77,2.3,NE
Kyiv,2015-03-20T02:00:00.000Z,1,-2,1,769,79,2.2,N
Kyiv,2015-03-20T05:00:00.000Z,0,-2,3,768,84,2,N
Kyiv,2015-03-20T08:00:00.000Z,3,2,4,768,79,1.5,NE
Kyiv,2015-03-20T11:00:00.000Z,8,6,5,767,45,2.7,NE
Kyiv,2015-03-20T14:00:00.000Z,9,8,3,766,41,2.2,SE
Kyiv,2015-03-20T17:00:00.000Z,8,7,1,764,45,2.2,S
Kyiv,2015-03-20T20:00:00.000Z,4,2,2,765,69,2.4,SW
Kyiv,2015-03-20T23:00:00.000Z,1,-2,2,764,83,2.5,W
Kyiv,2015-03-21T02:00:00.000Z,-1,-4,2,764,74,2.7,W
Kyiv,2015-03-21T05:00:00.000Z,-2,-5,2,763,80,2.6,W
Kyiv,2015-03-21T08:00:00.000Z,2,-2,2,763,73,2.9,W
Kyiv,2015-03-21T11:00:00.000Z,8,5,2,762,52,3.7,SW
Kyiv,2015-03-21T14:00:00.000Z,10,9,2,761,43,4.3,W
Kyiv,2015-03-21T17:00:00.000Z,9,7,2,759,51,2.9,W
Kyiv,2015-03-21T20:00:00.000Z,5,2,2,760,62,2.8,SW
Kyiv,2015-03-21T23:00:00.000Z,4,1,2,759,66,3.1,SW
Kyiv,2015-03-22T02:00:00.000Z,5,2,2,759,61,3.4,W
Kyiv,2015-03-22T05:00:00.000Z,2,-1,1,759,75,3.1,W
Kyiv,2015-03-22T08:00:00.000Z,3,-0,5,759,75,3.6,W
Kyiv,2015-03-22T11:00:00.000Z,7,4,23,759,61,4.3,SW
Kyiv,2015-03-22T14:00:00.000Z,5,1,60,761,68,5.6,E
Kyiv,2015-03-22T17:00:00.000Z,3,-2,66,764,60,5.9,NW
Kyiv,2015-03-22T20:00:00.000Z,0,-5,11,767,45,5.1,NW
Kyiv,2015-03-22T23:00:00.000Z,-2,-5,14,767,33,2.9,N
Kyiv,2015-03-23T02:00:00.000Z,-4,-7,3,769,46,2.1,N
Kyiv,2015-03-23T05:00:00.000Z,-5,-8,6,769,50,2.1,N
Kyiv,2015-03-23T08:00:00.000Z,-3,-5,5,770,42,2,NE
Kyiv,2015-03-23T11:00:00.000Z,0,-1,3,770,33,1.6,NE
Kyiv,2015-03-23T14:00:00.000Z,2,1,2,769,32,1.3,E
Kyiv,2015-03-23T17:00:00.000Z,2,2,2,768,34,0.8,SE
Kyiv,2015-03-23T20:00:00.000Z,-2,-5,2,768,49,2.1,S
Kyiv,2015-03-23T23:00:00.000Z,-3,-6,2,767,47,2.6,SW
Kyiv,2015-03-24T02:00:00.000Z,-1,-5,2,767,37,3.5,S
Kyiv,2015-03-24T05:00:00.000Z,-1,-5,2,767,37,3.4,SW
Kyiv,2015-03-24T08:00:00.000Z,1,-4,2,766,42,4.9,S
Kyiv,2015-03-24T11:00:00.000Z,5,0,2,765,41,6.2,SW
Kyiv,2015-03-24T14:00:00.000Z,8,4,2,764,42,6,SW
Kyiv,2015-03-24T17:00:00.000Z,7,4,2,764,50,4.3,SW
Kyiv,2015-03-24T20:00:00.000Z,3,-0,2,764,57,4.3,SW
Kyiv,2015-03-24T23:00:00.000Z,2,-2,2,765,65,4,SW
Kyiv,2015-03-25T02:00:00.000Z,2,-1,2,765,57,3.9,SW
Kyiv,2015-03-25T05:00:00.000Z,0,-3,2,765,71,3.5,S
Kyiv,2015-03-25T08:00:00.000Z,3,-1,2,765,70,4.5,S
Kyiv,2015-03-25T11:00:00.000Z,9,6,2,764,59,5,S
Kyiv,2015-03-25T14:00:00.000Z,12,11,2,764,55,5.3,S
Kyiv,2015-03-25T17:00:00.000Z,13,13,2,764,50,3.7,S
Kyiv,2015-03-25T20:00:00.000Z,7,5,2,764,65,3,S
Kyiv,2015-03-25T23:00:00.000Z,5,3,2,765,74,2.7,S
Kyiv,2015-03-27T02:00:00.000Z,5,3,2,763,70,2.4,SE
Kyiv,2015-03-27T05:00:00.000Z,3,1,2,763,80,2.7,SE
Kyiv,2015-03-27T08:00:00.000Z,6,4,2,763,72,3.6,SE
Kyiv,2015-03-27T11:00:00.000Z,12,12,2,762,52,4,SE
Kyiv,2015-03-27T14:00:00.000Z,16,16,1,762,39,4.3,SE
Kyiv,2015-03-27T17:00:00.000Z,14,14,6,761,48,3.1,E
Kyiv,2015-03-27T20:00:00.000Z,12,13,12,761,60,3.2,E
Kyiv,2015-03-27T23:00:00.000Z,10,10,23,761,72,2.9,E
Kyiv,2015-03-28T02:00:00.000Z,12,11,8,761,53,4.2,SE
Kyiv,2015-03-28T05:00:00.000Z,11,10,12,761,53,5.1,E
Kyiv,2015-03-28T08:00:00.000Z,10,8,9,761,59,5.8,E
Kyiv,2015-03-28T11:00:00.000Z,11,11,9,761,51,6.8,SE
Kyiv,2015-03-28T14:00:00.000Z,13,13,16,760,44,6.3,E
Kyiv,2015-03-28T17:00:00.000Z,13,13,10,759,45,5.5,E
Kyiv,2015-03-28T20:00:00.000Z,11,11,2,760,53,5.5,E
Kyiv,2015-03-28T23:00:00.000Z,9,6,12,760,58,5.1,SE
Kyiv,2015-03-30T00:00:00.000Z,1,-2,99,754,95,3.5,SW
